id,gender,masterCategory,subCategory,articleType,baseColour,MoodBase,season,usage,productDisplayName
25898,Women,Apparel,Bottomwear,Leggings,Brown,Good,Summer,Casual,"This is Women Casual, Femella Women Dark Brown Skinny Leggings ,it can be used in the Summer season"
29669,Men,Apparel,Topwear,Shirts,White,Bad,Summer,Casual,"This is Men Casual, Indigo Nation Men Printed White Shirt ,it can be used in the Summer season"
17166,Men,Apparel,Topwear,Shirts,Maroon,Good,Fall,Casual,"This is Men Casual, U.S. Polo Assn. Men Checks Maroon Shirt ,it can be used in the Fall season"
18912,Men,Apparel,Topwear,Shirts,Red,Good,Fall,Casual,"This is Men Casual, Levis Men Classics Formula One Red Shirt ,it can be used in the Fall season"
31696,Women,Apparel,Topwear,Kurtas,Orange,Good,Summer,Ethnic,"This is Women Ethnic, Folklore Women Printed Orange Kurta ,it can be used in the Summer season"
2191,Men,Apparel,Bottomwear,Shorts,Blue,Good,Fall,Sports,"This is Men Sports, ADIDAS Men Chelsea Lead Short ,it can be used in the Fall season"
30744,Men,Apparel,Topwear,Kurtas,Blue,Good,Summer,Ethnic,"This is Men Ethnic, Fabindia Men Blue Printed Kurta ,it can be used in the Summer season"
16286,Men,Apparel,Topwear,Tshirts,Green,Good,Fall,Casual,"This is Men Casual, Peter England Men Printed Green TShirt ,it can be used in the Fall season"
6703,Women,Apparel,Topwear,Tshirts,White,Bad,Summer,Casual,"This is Women Casual, UCB Women's Epaulettes On Sleeve White T-shirt ,it can be used in the Summer season"
23161,Men,Apparel,Topwear,Tshirts,Navy Blue,Bad,Fall,Casual,"This is Men Casual, Mark Taylor Men Navy Blue Printed T-shirt ,it can be used in the Fall season"
3271,Men,Apparel,Topwear,Tshirts,Red,Good,Summer,Casual,"This is Men Casual, Guerrilla Men's Poison Blood Red T-shirt ,it can be used in the Summer season"
12626,Men,Apparel,Topwear,Tshirts,Navy Blue,Bad,Fall,Casual,"This is Men Casual, Probase Men Printed Navy Blue Tshirts ,it can be used in the Fall season"
43084,Women,Apparel,Topwear,Tshirts,Green,Good,Summer,Sports,"This is Women Sports, Nike Women Green T-shirt ,it can be used in the Summer season"
40601,Women,Apparel,Topwear,Kurtas,Green,Good,Summer,Ethnic,"This is Women Ethnic, Span Women Printed Green Kurta ,it can be used in the Summer season"
24344,Men,Apparel,Topwear,Tshirts,Blue,Good,Fall,Sports,"This is Men Sports, ADIDAS Men Blue T-shirt ,it can be used in the Fall season"
4868,Men,Apparel,Topwear,Tshirts,Orange,Good,Summer,Casual,"This is Men Casual, Levis Kids Boy's Darby Orange Polo Tshirt ,it can be used in the Summer season"
32221,Women,Apparel,Topwear,Kurtas,Purple,Good,Summer,Ethnic,"This is Women Ethnic, Fabindia Women Purple & Blue Striped Kurta ,it can be used in the Summer season"
37753,Men,Apparel,Topwear,Shirts,Blue,Good,Summer,Casual,"This is Men Casual, John Players Men Stripes Blue Shirt ,it can be used in the Summer season"
5186,Men,Apparel,Topwear,Tshirts,Black,Good,Summer,Casual,"This is Men Casual, Dark Knight Men's Joker Color Splash Black T-shirt ,it can be used in the Summer season"
4054,Men,Apparel,Topwear,Tshirts,Black,Good,Summer,Casual,"This is Men Casual, Myntra Men's Hard Work Never Killed Anyone Black T-shirt ,it can be used in the Summer season"
11265,Men,Apparel,Bottomwear,Trousers,Black,Good,Fall,Casual,"This is Men Casual, Indigo Nation Men TR Yarn Dyed Black Trousers ,it can be used in the Fall season"
45989,Women,Apparel,Saree,Sarees,Green,Good,Summer,Ethnic,"This is Women Ethnic, Fabindia Green Mangalagiri Saree ,it can be used in the Summer season"
14717,Women,Apparel,Topwear,Tops,Black,Good,Fall,Casual,"This is Women Casual, Jealous 21 Women Casual Top Black Tops ,it can be used in the Fall season"
52102,Women,Apparel,Topwear,Kurtas,Cream,Bad,Summer,Ethnic,"This is Women Ethnic, Myntra Women Cream Printed Kurta ,it can be used in the Summer season"
4292,Men,Apparel,Topwear,Tshirts,Black,Good,Summer,Casual,"This is Men Casual, Tantra Men's Shanti Black T-shirt ,it can be used in the Summer season"
7417,Women,Apparel,Topwear,Kurtas,Blue,Good,Summer,Ethnic,"This is Women Ethnic, W Women Sqaure Neck Short Sleeve Blue Kurta ,it can be used in the Summer season"
19834,Men,Apparel,Topwear,Shirts,Blue,Good,Winter,Casual,"This is Men Casual, U.S. Polo Assn. Men Blue Checked Shirt ,it can be used in the Winter season"
17192,Men,Apparel,Topwear,Shirts,Maroon,Good,Winter,Casual,"This is Men Casual, U.S. Polo Assn. Men Stripes Maroon Shirt ,it can be used in the Winter season"
50655,Men,Apparel,Loungewear and Nightwear,Lounge Shorts,Grey Melange,Good,Summer,Sports,"This is Men Sports, Chromozome Men Grey Melange Lounge Shorts ,it can be used in the Summer season"
19008,Women,Apparel,Topwear,Tshirts,Black,Good,Summer,Casual,"This is Women Casual, ADIDAS Originals Women Graphic Black Tshirt ,it can be used in the Summer season"
42390,Women,Apparel,Topwear,Tshirts,Grey,Good,Summer,Casual,"This is Women Casual, Flying Machine Women Grey T-shirt ,it can be used in the Summer season"
31662,Men,Apparel,Topwear,Shirts,Green,Good,Summer,Casual,"This is Men Casual, Indigo Nation Men Printed Teal Shirt ,it can be used in the Summer season"
2165,Men,Apparel,Topwear,Shirts,Blue,Good,Summer,Casual,"This is Men Casual, Probase Men Check Blue Shirt ,it can be used in the Summer season"
16272,Men,Apparel,Topwear,Shirts,Red,Good,Fall,Casual,"This is Men Casual, Levis Men Red & White Striped Shirt ,it can be used in the Fall season"
23195,Men,Apparel,Topwear,Shirts,Green,Good,Fall,Casual,"This is Men Casual, Highlander Men Green Striped Shirt ,it can be used in the Fall season"
31450,Men,Apparel,Topwear,Tshirts,Blue,Good,Summer,Sports,"This is Men Sports, Nike Men Blue Sleeveless T-Shirt ,it can be used in the Summer season"
3285,Men,Apparel,Topwear,Tshirts,Yellow,Good,Summer,Casual,"This is Men Casual, Guerrilla Men's Move It Move On Green T-shirt ,it can be used in the Summer season"
48498,Women,Apparel,Bottomwear,Trousers,Grey,Good,Summer,Casual,"This is Women Casual, French Connection Women Black Trousers ,it can be used in the Summer season"
10185,Men,Apparel,Topwear,Shirts,White,Bad,Fall,Casual,"This is Men Casual, Indigo Nation Men Price catch White Shirts ,it can be used in the Fall season"
11057,Men,Apparel,Topwear,Shirts,Purple,Good,Fall,Casual,"This is Men Casual, Scullers Men Check Purple Shirt ,it can be used in the Fall season"
5172,Women,Apparel,Topwear,Tshirts,Orange,Good,Summer,Casual,"This is Women Casual, Inkfruit Women's Innocence Carrot Orange T-shirt ,it can be used in the Summer season"
16616,Men,Apparel,Topwear,Shirts,Green,Good,Fall,Casual,"This is Men Casual, Probase Men Stripes Green Shirt ,it can be used in the Fall season"
27151,Men,Apparel,Topwear,Shirts,Blue,Good,Summer,Formal,"This is Men Formal, Mark Taylor Men Striped Blue Shirt ,it can be used in the Summer season"
28925,Men,Apparel,Topwear,Tshirts,Blue,Good,Summer,Casual,"This is Men Casual, Mr. Men Printed Blue T-shirt ,it can be used in the Summer season"
8209,Men,Apparel,Topwear,Tshirts,Grey,Good,Summer,Casual,"This is Men Casual, Locomotive Men Stripe Lann Grey T-Shirts ,it can be used in the Summer season"
26083,Men,Apparel,Topwear,Shirts,Yellow,Good,Summer,Formal,"This is Men Formal, John Miller Men Striped Yellow Shirt ,it can be used in the Summer season"
11433,Women,Apparel,Topwear,Sweaters,Mauve,Good,Fall,Casual,"This is Women Casual, United Colors of Benetton Women Light Winter Mauve Vest ,it can be used in the Fall season"
15093,Women,Apparel,Topwear,Tunics,Brown,Good,Fall,Ethnic,"This is Women Ethnic, Mother Earth Women Solid Brown Tunics ,it can be used in the Fall season"
20374,Women,Apparel,Topwear,Tshirts,Black,Good,Fall,Casual,"This is Women Casual, Urban Yoga Women Printed Black Tshirt ,it can be used in the Fall season"
44631,Men,Apparel,Bottomwear,Track Pants,Black,Good,Summer,Sports,"This is Men Sports, Nike Men Black Track Pants ,it can be used in the Summer season"
5516,Men,Apparel,Topwear,Tshirts,White,Bad,Summer,Casual,"This is Men Casual, Probase Men's Crack Print Crew Challenger White T-shirt ,it can be used in the Summer season"
11601,Women,Apparel,Topwear,Kurtas,Cream,Bad,Summer,Ethnic,"This is Women Ethnic, W Women Solid Cream Kurtas ,it can be used in the Summer season"
33551,Men,Apparel,Topwear,Shirts,Blue,Good,Summer,Casual,"This is Men Casual, Wrangler Men Atlanta Dark Base Striped Blue Shirt ,it can be used in the Summer season"
20146,Men,Apparel,Topwear,Shirts,Navy Blue,Bad,Fall,Casual,"This is Men Casual, Wrangler Men Urban Navy Blue Shirt ,it can be used in the Fall season"
22611,Men,Apparel,Topwear,Tshirts,Green,Good,Fall,Sports,"This is Men Sports, Nike Men Green Jersey ,it can be used in the Fall season"
16424,Men,Apparel,Topwear,Tshirts,Blue,Good,Fall,Casual,"This is Men Casual, Levi's Men Printed Blue  Tshirts ,it can be used in the Fall season"
8807,Men,Apparel,Topwear,Shirts,Green,Good,Fall,Casual,"This is Men Casual, Scullers Men Scul Black & Green Check Shirt ,it can be used in the Fall season"
54691,Women,Apparel,Topwear,Kurtas,Multi,Good,Summer,Ethnic,"This is Women Ethnic, Shree Women Multicoloured Printed Kurta ,it can be used in the Summer season"
13156,Men,Apparel,Topwear,Tshirts,Green,Good,Fall,Casual,"This is Men Casual, Puma Men Jersey Green Polo Tshirts ,it can be used in the Fall season"
12084,Women,Apparel,Topwear,Kurtas,Blue,Good,Fall,Ethnic,"This is Women Ethnic, W Women Printed Blue Kurtas ,it can be used in the Fall season"
23143,Women,Apparel,Topwear,Sweatshirts,Magenta,Good,Fall,Casual,"This is Women Casual, Quechua Women  Fleece Magenta Sweatshirt ,it can be used in the Fall season"
6721,Men,Apparel,Topwear,Tshirts,White,Bad,Summer,Casual,"This is Men Casual, Locomotive Men's Fateeion White T-shirt ,it can be used in the Summer season"
9769,Men,Apparel,Bottomwear,Tracksuits,Navy Blue,Bad,Fall,Casual,"This is Men Casual, ADIDAS Men Navy Blue Tracksuit ,it can be used in the Fall season"
12604,Women,Apparel,Topwear,Tops,Purple,Good,Fall,Casual,"This is Women Casual, Jealous 21 Women Printed Purple Tops ,it can be used in the Fall season"
42174,Men,Apparel,Topwear,Tshirts,Blue,Good,Summer,Casual,"This is Men Casual, Status Quo Men Blue T-shirt ,it can be used in the Summer season"
32203,Men,Apparel,Topwear,Kurtas,Blue,Good,Summer,Ethnic,"This is Men Ethnic, Fabindia Men Printed Blue Kurta ,it can be used in the Summer season"
11081,Men,Apparel,Topwear,Shirts,Red,Good,Fall,Casual,"This is Men Casual, Scullers Men Check Red Shirts ,it can be used in the Fall season"
5998,Men,Apparel,Topwear,Shirts,Blue,Good,Summer,Casual,"This is Men Casual, Highlander Men Blue Red Plaid Checked Shirt ,it can be used in the Summer season"
24366,Women,Apparel,Topwear,Kurtas,Cream,Bad,Fall,Ethnic,"This is Women Ethnic, Folklore Women Cream  Kurta ,it can be used in the Fall season"
40623,Women,Apparel,Topwear,Kurtas,Red,Good,Summer,Ethnic,"This is Women Ethnic, Span Women Floral Printed Red Kurta ,it can be used in the Summer season"
37771,Men,Apparel,Topwear,Shirts,Yellow,Good,Summer,Casual,"This is Men Casual, John Players Men Gingham Yellow Shirt ,it can be used in the Summer season"
40411,Women,Apparel,Topwear,Tops,White,Bad,Summer,Casual,"This is Women Casual, Tonga Women White Printed Top ,it can be used in the Summer season"
10361,Men,Apparel,Topwear,Tshirts,Purple,Good,Fall,Casual,"This is Men Casual, United Colors of Benetton Men Graphic Printed Purple Tshirts ,it can be used in the Fall season"
24154,Women,Apparel,Topwear,Kurtas,Orange,Good,Summer,Ethnic,"This is Women Ethnic, Aurelia Women Orange Kurta ,it can be used in the Summer season"
4244,Men,Apparel,Topwear,Tshirts,Navy Blue,Bad,Summer,Casual,"This is Men Casual, Probase Men's Against All Odds Navy T-shirt ,it can be used in the Summer season"
21426,Women,Apparel,Topwear,Tshirts,Pink,Bad,Winter,Casual,"This is Women Casual, Roxy Women Pink T-shirt ,it can be used in the Winter season"
15613,Men,Apparel,Bottomwear,Shorts,Black,Good,Fall,Sports,"This is Men Sports, Nike Men Runng Black Shorts ,it can be used in the Fall season"
53006,Women,Apparel,Saree,Sarees,Multi,Good,Fall,Ethnic,"This is Women Ethnic, FNF Multi Coloured Printed Sari ,it can be used in the Fall season"
18930,Men,Apparel,Topwear,Tshirts,Red,Good,Fall,Casual,"This is Men Casual, Levi's Men Graphic Print Red Tshirt ,it can be used in the Fall season"
6513,Women,Apparel,Topwear,Tshirts,Pink,Bad,Summer,Casual,"This is Women Casual, UCB Women's Basic Neck Light Pink T-shirt ,it can be used in the Summer season"
28799,Men,Apparel,Bottomwear,Jeans,Blue,Good,Summer,Casual,"This is Men Casual, Denizen Men Blue Jeans ,it can be used in the Summer season"
30766,Men,Apparel,Topwear,Kurtas,Blue,Good,Summer,Ethnic,"This is Men Ethnic, Fabindia Men Blue Matka Silk Kurta ,it can be used in the Summer season"
3061,Men,Apparel,Topwear,Tshirts,Yellow,Good,Summer,Casual,"This is Men Casual, Tantra Men's E BO Yellow T-shirt ,it can be used in the Summer season"
8489,Women,Apparel,Topwear,Tops,Beige,Good,Fall,Casual,"This is Women Casual, Forever New Women Shell Beige Tops ,it can be used in the Fall season"
33587,Men,Apparel,Topwear,Tshirts,Purple,Good,Summer,Casual,"This is Men Casual, Wrangler Men Pixelate Poster Purple T-shirt ,it can be used in the Summer season"
40075,Men,Apparel,Topwear,Tshirts,Black,Good,Summer,Sports,"This is Men Sports, ADIDAS Men Black Jersey ,it can be used in the Summer season"
24530,Women,Apparel,Topwear,Kurtas,Blue,Good,Fall,Ethnic,"This is Women Ethnic, Mother Earth Women Blue Kurta ,it can be used in the Fall season"
32455,Men,Apparel,Topwear,Tshirts,White,Bad,Summer,Casual,"This is Men Casual, ADIDAS Men Polo White T-shirt ,it can be used in the Summer season"
59964,Women,Apparel,Dress,Dresses,Black,Good,Fall,Casual,"This is Women Casual, Avirate Women Black Dress ,it can be used in the Fall season"
20190,Men,Apparel,Topwear,Tshirts,Blue,Good,Fall,Casual,"This is Men Casual, Wrangler Men Broad Blue T-shirt ,it can be used in the Fall season"
4620,Women,Apparel,Topwear,Tops,Black,Good,Summer,Casual,"This is Women Casual, Jealous 21 Women Knit Black Top ,it can be used in the Summer season"
46382,Men,Apparel,Topwear,Tshirts,Blue,Good,Summer,Casual,"This is Men Casual, ADIDAS Men Blue Printed T-shirt ,it can be used in the Summer season"
6177,Men,Apparel,Topwear,Tshirts,Blue,Good,Summer,Casual,"This is Men Casual, Lee Men's Cosmos Blue Lapis T-shirt ,it can be used in the Summer season"
9903,Men,Apparel,Bottomwear,Jeans,Blue,Good,Fall,Casual,"This is Men Casual, Spykar Men Ep Skinny Low Waist Fit Blue Jeans ,it can be used in the Fall season"
12052,Men,Apparel,Topwear,Tshirts,White,Bad,Fall,Casual,"This is Men Casual, Spykar Men White Polo T-Shirts ,it can be used in the Fall season"
26267,Men,Apparel,Topwear,Tshirts,Purple,Good,Summer,Casual,"This is Men Casual, Proline Men Purple Polo T-Shirt ,it can be used in the Summer season"
30302,Men,Apparel,Topwear,Tshirts,Off White,Bad,Summer,Casual,"This is Men Casual, Myntra Men Evil Minds Off White T-shirt ,it can be used in the Summer season"
7297,Men,Apparel,Topwear,Tshirts,Brown,Good,Fall,Casual,"This is Men Casual, Jimi Hendrix Men's Jimi Experience Brown Melange T-shirt ,it can be used in the Fall season"
26869,Women,Apparel,Topwear,Tshirts,Green,Good,Summer,Casual,"This is Women Casual, Jealous 21 Women Printed Green T-shirt ,it can be used in the Summer season"
47062,Women,Apparel,Bottomwear,Patiala,Multi,Good,Fall,Ethnic,"This is Women Ethnic, Shree Women Multi Colored Patiala ,it can be used in the Fall season"
34590,Women,Apparel,Topwear,Tops,Red,Good,Summer,Casual,"This is Women Casual, Tonga Women Printed Red Top ,it can be used in the Summer season"
19688,Men,Apparel,Bottomwear,Shorts,Navy Blue,Bad,Fall,Casual,"This is Men Casual, United Colors of Benetton Men Navy Blue Check Shorts ,it can be used in the Fall season"
12260,Men,Apparel,Topwear,Shirts,Blue,Good,Winter,Formal,"This is Men Formal, Genesis Blue Striped Formal Shirt ,it can be used in the Winter season"
26055,Men,Apparel,Topwear,Shirts,Blue,Good,Summer,Formal,"This is Men Formal, John Miller Men Check Blue Shirt ,it can be used in the Summer season"
42510,Women,Apparel,Topwear,Kurtis,Maroon,Good,Summer,Ethnic,"This is Women Ethnic, Mother Earth Women Maroon Kurti ,it can be used in the Summer season"
29821,Men,Apparel,Topwear,Shirts,Green,Good,Summer,Casual,"This is Men Casual, Basics Men Green Checked Shirt ,it can be used in the Summer season"
27187,Men,Apparel,Topwear,Tshirts,Brown,Good,Summer,Casual,"This is Men Casual, Mark Taylor Men Printed Brown T-shirt ,it can be used in the Summer season"
41395,Men,Apparel,Topwear,Shirts,Red,Good,Summer,Casual,"This is Men Casual, Wrangler Men Navy & Red Checked Slim Fit Casual Shirt ,it can be used in the Summer season"
14197,Women,Apparel,Dress,Dresses,Black,Good,Fall,Casual,"This is Women Casual, AND Women Solid Black Dresses ,it can be used in the Fall season"
45735,Women,Apparel,Topwear,Kurtas,Cream,Bad,Summer,Ethnic,"This is Women Ethnic, Folklore Women Cream Kurta ,it can be used in the Summer season"
4412,Men,Apparel,Topwear,Tshirts,Black,Good,Summer,Casual,"This is Men Casual, Pink Floyd Black Original Dark Side Black T-shirt ,it can be used in the Summer season"
20958,Men,Apparel,Topwear,Tshirts,Grey,Good,Fall,Casual,"This is Men Casual, s.Oliver Men Solid Grey Tshirt ,it can be used in the Fall season"
40081,Men,Apparel,Topwear,Tshirts,White,Bad,Summer,Sports,"This is Men Sports, ADIDAS Men White & Green T-shirt ,it can be used in the Summer season"
57036,Women,Apparel,Dress,Dresses,Black,Good,Summer,Casual,"This is Women Casual, Forever New Women Printed Black Dress ,it can be used in the Summer season"
11623,Women,Apparel,Topwear,Kurtis,Navy Blue,Bad,Summer,Ethnic,"This is Women Ethnic, W Women Check Navy  Blue Kurtis ,it can be used in the Summer season"
41153,Women,Apparel,Bottomwear,Skirts,Charcoal,Good,Summer,Casual,"This is Women Casual, Allen Solly Woman Charcoal Skirt ,it can be used in the Summer season"
