id,gender,masterCategory,subCategory,articleType,baseColour,MoodBase,season,usage,productDisplayName
20367,men,Apparel,Topwear,tshirts,Navy Blue,Bad,fall,Casual,"This is Men Casual, United Colors of Benetton Men Navy Blue T-shirt ,it can be used in the Fall season"
1999,men,Apparel,Bottomwear,track pants,Grey,Good,fall,Casual,"This is Men Casual, Puma Men's Grey Track Pants ,it can be used in the Fall season"
22430,women,Apparel,Topwear,tunics,Green,Good,summer,Ethnic,"This is Women Ethnic, Global Desi Women Printed Green Tunic ,it can be used in the Summer season"
16605,women,Apparel,Topwear,shirts,Black,Good,fall,Casual,"This is Women Casual, Scullers Women Check Black Shirt ,it can be used in the Fall season"
28936,women,Apparel,Topwear,kurtas,Pink,Bad,summer,Ethnic,"This is Women Ethnic, BIBA Women Printed Pink Kurta ,it can be used in the Summer season"
31027,men,Apparel,Topwear,shirts,White,Bad,summer,Formal,"This is Men Formal, Arrow New York Men White Striped Slim Fit Shirt ,it can be used in the Summer season"
26090,men,Apparel,Topwear,shirts,Blue,Good,summer,Formal,"This is Men Formal, John Miller Men Check Blue Shirt ,it can be used in the Summer season"
22602,men,Apparel,Topwear,tshirts,White,Bad,summer,Sports,"This is Men Sports, Nike Men White T-shirt ,it can be used in the Summer season"
16437,men,Apparel,Topwear,tshirts,Black,Good,fall,Casual,"This is Men Casual, Levi's Men Printed Black Tshirts ,it can be used in the Fall season"
8814,men,Apparel,Topwear,shirts,Blue,Good,fall,Casual,"This is Men Casual, Spykar Men Ranger Blue Black Check Shirts ,it can be used in the Fall season"
43635,women,Apparel,Topwear,tops,Red,Good,summer,Casual,"This is Women Casual, Vero Moda Women Coral Coloured Top ,it can be used in the Summer season"
54682,women,Apparel,Topwear,kurtas,Multi,Good,fall,Ethnic,"This is Women Ethnic, Shree Women Multicoloured Printed Kurta ,it can be used in the Fall season"
27370,men,Apparel,Topwear,tshirts,Blue,Good,fall,Casual,"This is Men Casual, Tantra Men Singer Blue T-shirt ,it can be used in the Fall season"
12097,women,Apparel,Topwear,kurtas,White,Bad,fall,Ethnic,"This is Women Ethnic, W Women Printed White Kurtas ,it can be used in the Fall season"
32490,men,Apparel,Topwear,tshirts,Blue,Good,summer,Casual,"This is Men Casual, Proline Men Blue T-shirt ,it can be used in the Summer season"
41162,women,Apparel,Bottomwear,trousers,Black,Good,summer,Casual,"This is Women Casual, Allen Solly Woman Black Trousers ,it can be used in the Summer season"
11612,women,Apparel,Topwear,kurtas,Brown,Good,summer,Ethnic,"This is Women Ethnic, W Women Solid Brown Kurtas ,it can be used in the Summer season"
33542,women,Apparel,Topwear,tops,Yellow,Good,summer,Casual,"This is Women Casual, Wrangler Women Suzan Yellow Top ,it can be used in the Summer season"
20155,men,Apparel,Topwear,shirts,Purple,Good,fall,Casual,"This is Men Casual, Wrangler Men Establish  Purple Shirt ,it can be used in the Fall season"
19827,men,Apparel,Topwear,shirts,Red,Good,fall,Casual,"This is Men Casual, U.S. Polo Assn. Men Check Red Shirt ,it can be used in the Fall season"
16053,men,Apparel,Topwear,shirts,Blue,Good,fall,Casual,"This is Men Casual, Highlander Men Check Blue Shirt ,it can be used in the Fall season"
17181,men,Apparel,Topwear,shirts,Blue,Good,winter,Casual,"This is Men Casual, U.S. Polo Assn. Men Solid Blue Shirt ,it can be used in the Winter season"
2176,men,Apparel,Topwear,tshirts,Blue,Good,spring,Casual,"This is Men Casual, Probase Men Blue & Green T-shirt ,it can be used in the Spring season"
13521,women,Apparel,Topwear,tops,Grey,Good,fall,Casual,"This is Women Casual, Jealous 21 Women Solid Grey Tops ,it can be used in the Fall season"
44848,men,Apparel,Topwear,tshirts,Black,Good,summer,Casual,"This is Men Casual, Puma Men Black Ducati T-shirt ,it can be used in the Summer season"
11276,men,Apparel,Topwear,sweatshirts,Maroon,Good,fall,Sports,"This is Men Sports, Nike Men Running Maroon Sweatshirt ,it can be used in the Fall season"
25043,women,Apparel,Topwear,tshirts,Pink,Bad,fall,Sports,"This is Women Sports, Nike Women Sphere Pink T-shirt ,it can be used in the Fall season"
14704,men,Apparel,Topwear,shirts,Black,Good,fall,Formal,"This is Men Formal, Genesis Men Stripes Black Shirts ,it can be used in the Fall season"
52111,women,Apparel,Topwear,kurtis,White,Bad,summer,Ethnic,"This is Women Ethnic, Myntra Women White Printed Kurti ,it can be used in the Summer season"
33314,men,Apparel,Topwear,tshirts,Navy Blue,Bad,fall,Casual,"This is Men Casual, Arrow New York Men Navy Blue Polo T-shirt ,it can be used in the Fall season"
11044,men,Apparel,Topwear,shirts,White,Bad,fall,Casual,"This is Men Casual, Scullers Men Check White Shirts ,it can be used in the Fall season"
14536,women,Apparel,Topwear,kurtis,White,Bad,fall,Ethnic,"This is Women Ethnic, Vishudh Women Flower Print White Kurtis ,it can be used in the Fall season"
5161,men,Apparel,Topwear,tshirts,Black,Good,summer,Casual,"This is Men Casual, Ed Hardy Men's Eagle Shield Anchor Collage Black T-shirt ,it can be used in the Summer season"
22054,women,Apparel,Topwear,kurtas,Grey,Good,fall,Ethnic,"This is Women Ethnic, Vishudh Women Printed Grey Kurta ,it can be used in the Fall season"
7636,men,Apparel,Bottomwear,track pants,Black,Good,fall,Sports,"This is Men Sports, Puma Men's Sweat Black Track Pant ,it can be used in the Fall season"
23186,men,Apparel,Topwear,shirts,Black,Good,fall,Formal,"This is Men Formal, Black Coffee Men Grey and Black Shirt ,it can be used in the Fall season"
13713,men,Apparel,Topwear,tshirts,Grey,Good,summer,Casual,"This is Men Casual, Proline Men Grey Polo Tshirt ,it can be used in the Summer season"
2344,men,Apparel,Topwear,tshirts,Black,Good,fall,Casual,"This is Men Casual, Reebok Men Club Stripe Black Polo T-shirt ,it can be used in the Fall season"
43063,men,Apparel,Topwear,tshirts,Red,Good,summer,Casual,"This is Men Casual, Nike Men Red Portugal Football T-shirt ,it can be used in the Summer season"
17175,men,Apparel,Topwear,shirts,Grey,Good,fall,Casual,"This is Men Casual, U.S. Polo Assn. Men Checks Grey Shirt ,it can be used in the Fall season"
6522,men,Apparel,Bottomwear,shorts,White,Bad,summer,Sports,"This is Men Sports, Nike Men's Fit White Short ,it can be used in the Summer season"
3050,men,Apparel,Topwear,tshirts,White,Bad,summer,Casual,"This is Men Casual, Tantra Men's Love India White T-shirt ,it can be used in the Summer season"
2182,men,Apparel,Topwear,tshirts,Yellow,Good,summer,Casual,"This is Men Casual, Probase Men Yellow T-shirt ,it can be used in the Summer season"
30757,men,Apparel,Topwear,kurtas,Grey,Good,summer,Ethnic,"This is Men Ethnic, Fabindia Men Grey Mangalgiri Kurta ,it can be used in the Summer season"
24165,women,Apparel,Topwear,kurtis,Pink,Bad,summer,Ethnic,"This is Women Ethnic, Aurelia Women Pink Printed Kurti ,it can be used in the Summer season"
10350,women,Apparel,Topwear,tshirts,Purple,Good,fall,Casual,"This is Women Casual, United Colors of Benetton Women Applique Work Purple T-shirt ,it can be used in the Fall season"
40420,women,Apparel,Topwear,tops,White,Bad,summer,Casual,"This is Women Casual, Tonga Women White Women Top ,it can be used in the Summer season"
11282,men,Apparel,Bottomwear,jeans,Blue,Good,summer,Casual,"This is Men Casual, Wrangler Men Blue Texas Jeans ,it can be used in the Summer season"
53037,women,Apparel,Saree,sarees,Red,Good,fall,Ethnic,"This is Women Ethnic, FNF Red Printed Sari ,it can be used in the Fall season"
15622,men,Apparel,Bottomwear,track pants,Black,Good,summer,Casual,"This is Men Casual, Nike Men AD Breakline OH Black Track Pants ,it can be used in the Summer season"
40612,women,Apparel,Topwear,kurtas,Green,Good,summer,Ethnic,"This is Women Ethnic, Span Women Green Kurta ,it can be used in the Summer season"
24357,women,Apparel,Topwear,kurtas,Yellow,Good,fall,Ethnic,"This is Women Ethnic, Folklore Women Yellow  Kurta ,it can be used in the Fall season"
32232,women,Apparel,Topwear,kurtas,Blue,Good,summer,Ethnic,"This is Women Ethnic, Fabindia Women Printed Blue Kurta ,it can be used in the Summer season"
37740,men,Apparel,Topwear,shirts,Navy Blue,Bad,summer,Casual,"This is Men Casual, John Players Men Check Navy Blue Shirt ,it can be used in the Summer season"
16295,men,Apparel,Topwear,tshirts,Yellow,Good,fall,Casual,"This is Men Casual, Peter England Men Stripes Yellow Polo T-Shirt ,it can be used in the Fall season"
23172,men,Apparel,Topwear,tshirts,Grey,Good,fall,Casual,"This is Men Casual, Mark Taylor Men Grey Printed T-shirt ,it can be used in the Fall season"
3262,men,Apparel,Topwear,tshirts,White,Bad,summer,Casual,"This is Men Casual, Guerrilla Men's Need Money White T-shirt ,it can be used in the Summer season"
12635,men,Apparel,Topwear,tshirts,Yellow,Good,fall,Casual,"This is Men Casual, Probase Men Printed Yellow Tshirts ,it can be used in the Fall season"
9758,men,Apparel,Topwear,tshirts,Black,Good,fall,Casual,"This is Men Casual, Classic Polo Men Ikon Black Polo Tshirts ,it can be used in the Fall season"
32656,men,Apparel,Topwear,tshirts,Blue,Good,summer,Sports,"This is Men Sports, Nike Men Value Running Blue T-shirt ,it can be used in the Summer season"
40276,men,Apparel,Bottomwear,trousers,Brown,Good,summer,Casual,"This is Men Casual, Scullers Men Brown Trousers ,it can be used in the Summer season"
24733,men,Apparel,Topwear,tshirts,Yellow,Good,summer,Casual,"This is Men Casual, United Colors of Benetton Men Yellow Printed T-shirt ,it can be used in the Summer season"
10506,women,Apparel,Topwear,tops,Red,Good,fall,Casual,"This is Women Casual, Flying Machine Women Fuschia Red Tshirts ,it can be used in the Fall season"
4423,men,Apparel,Topwear,tshirts,Navy Blue,Bad,summer,Casual,"This is Men Casual, Wrangler Men's Rover Med Stripe Polo Navy T-shirt ,it can be used in the Summer season"
47053,women,Apparel,Bottomwear,salwar,Blue,Good,summer,Ethnic,"This is Women Ethnic, Shree Women Blue & Yellow Jodhpuri Salwar ,it can be used in the Summer season"
17723,men,Apparel,Topwear,shirts,Grey,Good,fall,Casual,"This is Men Casual, Reid & Taylor Men Check Medium Grey Shirt ,it can be used in the Fall season"
42521,men,Apparel,Topwear,shirts,Green,Good,summer,Casual,"This is Men Casual, Mother Earth Men Green Shirt ,it can be used in the Summer season"
26064,men,Apparel,Topwear,shirts,Blue,Good,summer,Formal,"This is Men Formal, John Miller Men Check Blue Shirt ,it can be used in the Summer season"
12251,men,Apparel,Topwear,shirts,Navy Blue,Bad,fall,Formal,"This is Men Formal, Genesis Men Stripes Navy Blue Shirts ,it can be used in the Fall season"
9932,men,Apparel,Topwear,tshirts,White,Bad,fall,Casual,"This is Men Casual, Basics Men Not Made in India White Tshirts ,it can be used in the Fall season"
17511,men,Apparel,Topwear,tshirts,Grey,Good,fall,Casual,"This is Men Casual, Classic Polo Men Stripes Grey Polo T-Shirt ,it can be used in the Fall season"
30333,men,Apparel,Topwear,tshirts,Black,Good,summer,Casual,"This is Men Casual, Myntra Men You Me Your Friend Black T-shirt ,it can be used in the Summer season"
26256,men,Apparel,Bottomwear,track pants,Grey,Good,summer,Sports,"This is Men Sports, Proline Men Grey Track Pants ,it can be used in the Summer season"
12063,women,Apparel,Topwear,kurtas,Purple,Good,fall,Ethnic,"This is Women Ethnic, W Women Printed Purple Kurtas ,it can be used in the Fall season"
3434,men,Apparel,Topwear,tshirts,Black,Good,summer,Casual,"This is Men Casual, Myntra Mens So You Love Me T-shirt ,it can be used in the Summer season"
32464,men,Apparel,Topwear,tshirts,Black,Good,summer,Casual,"This is Men Casual, ADIDAS Men Graphic Black T-shirt ,it can be used in the Summer season"
40044,men,Apparel,Topwear,tshirts,Black,Good,summer,Casual,"This is Men Casual, ADIDAS Men Black T-shirt ,it can be used in the Summer season"
45536,men,Apparel,Topwear,tshirts,White,Bad,summer,Casual,"This is Men Casual, Fila Men White Polo T-shirt ,it can be used in the Summer season"
28551,men,Apparel,Topwear,tshirts,Blue,Good,summer,Casual,"This is Men Casual, Nike Men Club Pique Polo Blue T-shirt ,it can be used in the Summer season"
34932,women,Apparel,Topwear,dupatta,Pink,Bad,summer,Ethnic,"This is Women Ethnic, Fabindia Pink Dupatta ,it can be used in the Summer season"
23985,men,Apparel,Topwear,shirts,Purple,Good,fall,Formal,"This is Men Formal, Peter England Men Purple Striped Shirt ,it can be used in the Fall season"
9793,men,Apparel,Topwear,shirts,White,Bad,fall,Casual,"This is Men Casual, Spykar Men Ranger Blue White Stripes Shirts ,it can be used in the Fall season"
5962,men,Apparel,Topwear,shirts,Red,Good,summer,Casual,"This is Men Casual, Highlander Men Solid Poplin Red Shirts ,it can be used in the Summer season"
10995,men,Apparel,Topwear,tshirts,Black,Good,fall,Casual,"This is Men Casual, Inkfruit Men Respest Me Black Tshirts ,it can be used in the Fall season"
44877,men,Apparel,Topwear,tshirts,Red,Good,summer,Casual,"This is Men Casual, Puma Men Red T-shirt ,it can be used in the Summer season"
52912,women,Apparel,Saree,sarees,Green,Good,fall,Ethnic,"This is Women Ethnic, FNF Green Printed Sari ,it can be used in the Fall season"
25840,women,Apparel,Topwear,kurtas,Beige,Good,summer,Ethnic,"This is Women Ethnic, Diva Women Printed Beige Kurta ,it can be used in the Summer season"
19818,men,Apparel,Topwear,sweatshirts,Green,Good,fall,Casual,"This is Men Casual, U.S. Polo Assn. Men Solid Green Sweatshirt ,it can be used in the Fall season"
28763,women,Apparel,Topwear,kurtas,Maroon,Good,summer,Ethnic,"This is Women Ethnic, Aurelia Women Maroon Kurta ,it can be used in the Summer season"
2975,men,Apparel,Topwear,tshirts,Blue,Good,fall,Casual,"This is Men Casual, Puma Men's Lifestyle Heritage Blue Polo T-shirt ,it can be used in the Fall season"
8473,women,Apparel,Topwear,shirts,Purple,Good,fall,Casual,"This is Women Casual, Scullers For Her Women Scarf Shirt Purple Tops ,it can be used in the Fall season"
2149,men,Apparel,Topwear,tshirts,White,Bad,spring,Casual,"This is Men Casual, Basics Men Orange & White Polo T-shirt ,it can be used in the Spring season"
21884,women,Apparel,Topwear,kurtas,Green,Good,fall,Ethnic,"This is Women Ethnic, BIBA Women Printed Olive Green Kurta ,it can be used in the Fall season"
57038,women,Apparel,Dress,dresses,Blue,Good,summer,Casual,"This is Women Casual, Elle Women Blue Dress ,it can be used in the Summer season"
13946,women,Apparel,Topwear,tops,Blue,Good,fall,Casual,"This is Women Casual, United Colors of Benetton Women Solid Blue Tops ,it can be used in the Fall season"
46378,men,Apparel,Topwear,shirts,Blue,Good,summer,Casual,"This is Men Casual, ADIDAS Men Blue & White Check Shirt ,it can be used in the Summer season"
16408,men,Apparel,Topwear,shirts,Red,Good,fall,Casual,"This is Men Casual, Levis Men Check Red Shirts ,it can be used in the Fall season"
8017,men,Apparel,Topwear,tshirts,White,Bad,fall,Sports,"This is Men Sports, Fila Men's Round Neck Black White T-shirt ,it can be used in the Fall season"
26893,women,Apparel,Topwear,tops,Blue,Good,summer,Casual,"This is Women Casual, Jealous 21 Women Blue Top ,it can be used in the Summer season"
13348,women,Apparel,Bottomwear,jeans,Blue,Good,fall,Casual,"This is Women Casual, Spykar Women Washed Blue Jeans ,it can be used in the Fall season"
28909,women,Apparel,Topwear,kurtas,Red,Good,summer,Ethnic,"This is Women Ethnic, BIBA Women Printed Red Kurta ,it can be used in the Summer season"
31018,men,Apparel,Bottomwear,trousers,Navy Blue,Bad,summer,Formal,"This is Men Formal, Arrow Men Striped Navy Blue Trousers ,it can be used in the Summer season"
19672,women,Apparel,Topwear,tshirts,Blue,Good,fall,Casual,"This is Women Casual, United Colors of Benetton Women Blue Printed T-shirt ,it can be used in the Fall season"
14951,men,Apparel,Topwear,tshirts,Maroon,Good,fall,Casual,"This is Men Casual, Status Quo Men Stripes Maroon Tshirts ,it can be used in the Fall season"
20358,men,Apparel,Topwear,tshirts,Black,Good,fall,Casual,"This is Men Casual, Spykar Men Solid Black T-Shirt ,it can be used in the Fall season"
33589,men,Apparel,Topwear,tshirts,Green,Good,summer,Casual,"This is Men Casual, Wrangler Men Urban Folk Polo Green T-shirt ,it can be used in the Summer season"
37129,men,Apparel,Topwear,shirts,White,Bad,summer,Formal,"This is Men Formal, Wills Lifestyle Men White Check Shirt ,it can be used in the Summer season"
6945,women,Apparel,Topwear,tshirts,Blue,Good,summer,Casual,"This is Women Casual, s.Oliver Women Blue T-shirt ,it can be used in the Summer season"
26269,men,Apparel,Topwear,tshirts,Mustard,Good,summer,Casual,"This is Men Casual, Proline Men Mustard Yellow Polo T-Shirt ,it can be used in the Summer season"
